AGN_name,RA,DEC,z,source,type,ALeRCE,prob_diff_top2,alert_offset,t0,te,tg,r0_g,r0_r,A_g,A_r,max_gap,peak_sigma_g,peak_sigma_r,excess_num_g,excess_num_r,delta_bic,flare_point_g,flare_point_r,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8
J223327.76+325743.7,338.3656843,32.9621564,2.316,M,,,,,58949.4,2.5,59.7,13.09,15.46,15.52,60.92,742.8,3.42,10.94,0.0,0.0,120.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J223336.72-074337.1,338.4030002,-7.7269729,0.174,MDW,,Blazar,0.041,0.092,59198.6,1.2,33.4,75.43,148.0,46.93,64.65,201.2,3.01,3.0,0.0,1.0,2.7,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J223347.99-004800.4,338.4499468,-0.8001337,0.535,MDQW,,,,,58399.3,75.9,97.1,53.63,51.48,28.49,38.85,949.3,2.53,2.69,0.0,0.0,-0.6,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223352.11+292942.6,338.4671309,29.4951865,1.892,MQW,,,,,59860.2,715.8,113.7,71.46,85.34,39.74,39.28,1093.9,4.2,3.78,0.0,0.0,-11.2,4.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223353.18+205759.3,338.4715976,20.9664796,0.882,MDQ,,,,,58835.6,4000.0,43.9,20.53,21.09,15.6,18.68,1081.0,1.48,2.49,0.0,0.0,5.1,11.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223354.09+284245.2,338.4753794,28.712581,1.094,MQW,,,,,59534.7,622.2,443.8,15.6,23.7,26.55,23.47,1003.1,3.26,3.15,0.0,1.0,-13.2,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223357.25+264046.4,338.4885299,26.6795712,1.792,MDW,,,,,59174.3,1003.7,2.8,8.32,10.95,4.22,6.3,760.9,3.23,2.98,0.0,2.0,-2.2,5.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J223411.13+213746.8,338.5463707,21.6296913,1.166,MQ,,QSO,0.039,0.083,58778.2,458.2,264.7,48.12,66.21,28.15,25.83,1074.1,4.25,1.91,0.0,0.0,14.0,118.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J223417.92+173700.5,338.5746676,17.6168271,1.526,MDW,,,,,59316.5,0.0,74.5,11.99,20.68,18.58,14.82,211.2,3.84,4.85,0.0,3.0,-0.3,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J223418.48+192728.3,338.57701,19.457878,0.479,M,,,,,59940.4,71.5,19.9,8.27,19.37,38.21,12.82,431.9,2.85,3.38,0.0,8.0,-17.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J223434.95-272911.4,338.6456256,-27.4865,0.04,M,SN,SNIa,0.021,1.346,59909.8,12.1,7.5,908.11,1732.28,943.61,795.82,241.3,8.52,6.13,0.0,0.0,154.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J223440.14+210324.9,338.6672624,21.0569289,0.881,MDQ,,,,,60290.2,1482.1,7.7,41.67,48.26,13.27,31.95,1074.1,3.25,5.78,0.0,0.0,-8.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223525.78+203655.1,338.8573983,20.6153169,1.537,M,,,,,59943.7,390.3,30.5,8.46,10.21,10.93,11.9,255.6,4.01,4.54,0.0,1.0,18.1,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J223530.82+221206.3,338.8784288,22.2017557,1.337,M,,,,,59838.9,2636.1,735.4,16.84,24.69,9.45,13.58,1074.1,4.24,2.22,2.0,0.0,-3.1,201.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223533.36+295303.1,338.8890134,29.884208,1.465,MDQW,,QSO,0.579,0.124,58491.1,169.1,284.4,34.19,60.07,31.98,33.83,164.3,4.03,3.49,0.0,2.0,36.5,68.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J223538.79+131825.9,338.9116048,13.3072165,0.865,MW,,,,,58886.6,228.5,81.3,158.71,173.93,65.25,56.46,1074.1,1.8,2.68,0.0,0.0,-4.5,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
J223541.67+130919.7,338.9236196,13.1554856,0.212,MDW,,,,,60407.5,0.0,298.3,40.81,101.41,63.64,46.14,1074.1,3.16,4.34,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J223542.41-002834.3,338.926708,-0.4761993,1.733,MDQ,,,,,58631.6,15.1,1902.6,14.07,15.01,8.24,7.95,261.2,2.61,3.17,0.0,1.0,7.7,22.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223549.62+254339.7,338.956744,25.7277031,1.329,M,,,,,59251.9,132.4,39.7,11.82,13.42,16.74,13.32,279.2,3.01,4.53,0.0,4.0,-2.7,3.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J223552.71+124541.8,338.9696206,12.7616321,3.166,MQ,,,,,59103.0,4000.0,18.3,18.31,24.67,11.26,14.64,1081.0,3.09,3.29,0.0,0.0,-1.6,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223557.45+092212.7,338.9893957,9.3702032,1.516,MDLQW,,,,,60108.8,242.0,154.5,180.02,250.22,90.05,112.96,799.8,3.3,3.09,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223600.25+084019.8,339.0010241,8.6721923,2.322,M,,,,,60430.5,1205.0,1420.2,9.46,13.09,10.27,13.44,799.8,2.69,2.56,0.0,1.0,-6.4,14.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223621.90+064630.0,339.0912402,6.7750036,1.171,MDQW,,,,,59496.7,2207.8,397.0,17.06,27.88,5.71,11.76,792.9,2.71,2.24,0.0,0.0,-9.1,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223622.47+282857.4,339.0936278,28.4826145,0.795,MQW,Blazar,Blazar,0.296,0.026,58633.4,73.6,15.0,382.38,494.58,1534.94,2325.55,151.3,3.45,3.11,14.0,18.0,-40.2,22.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J223632.43+203301.1,339.1351144,20.5503234,0.578,MQW,,AGN,0.019,0.047,60461.9,2557.0,55.5,47.57,56.98,118.49,106.82,172.3,3.43,3.49,0.0,0.0,64.9,41.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J223632.95+285306.8,339.1372829,28.8852352,2.491,MD,,AGN,0.447,0.155,58455.9,42.5,2831.3,27.06,32.65,12.51,13.82,181.2,3.66,4.15,0.0,0.0,-1.2,47.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223634.09-143322.1,339.1420308,-14.5561637,0.325,MQ,Blazar,Blazar,0.536,0.059,59529.5,88.5,0.1,370.05,619.06,739.47,1672.56,213.3,3.74,4.54,1.0,1.0,10.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J223636.25+173510.5,339.1510354,17.5862748,2.503,M,,QSO,0.257,0.127,58562.9,298.2,760.2,12.63,17.76,15.06,13.34,206.3,3.56,3.41,1.0,1.0,-7.9,71.0,94.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
J223705.02-033050.5,339.2708963,-3.5140364,2.1,MQ,,AGN,0.687,0.085,58800.2,243.2,3431.6,26.01,29.47,11.31,11.96,190.4,3.69,3.38,1.0,0.0,-24.1,57.0,63.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223719.65+394723.0,339.3318707,39.7897277,1.95,MQW,,QSO,0.115,0.313,60338.9,1050.9,222.2,158.69,198.2,70.07,68.21,147.4,2.93,2.66,0.0,0.0,3.6,85.0,85.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
J223723.21+212930.4,339.3466912,21.4917882,1.576,MD,,,,,60179.0,4000.0,343.3,10.82,12.99,9.24,13.39,1088.1,3.93,3.32,0.0,0.0,-0.1,76.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223736.27+260231.6,339.4011309,26.0421347,1.842,MQW,,,,,60611.9,202.6,132.5,31.23,34.13,16.78,44.98,1074.1,3.34,3.07,1.0,0.0,0.9,18.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223742.63+145133.7,339.4276055,14.8593617,0.841,MW,,Blazar,0.113,0.062,59967.5,323.8,273.5,22.53,26.34,30.63,37.64,192.2,3.32,4.07,0.0,0.0,-5.5,91.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J223745.89+272315.8,339.4411933,27.3877387,0.815,MQ,,,,,60112.2,362.0,335.6,57.27,56.66,34.83,34.13,997.2,3.47,3.23,0.0,0.0,-13.3,5.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223748.83+332816.4,339.4534571,33.4712281,2.547,MQW,,,,,60402.3,8.5,1268.9,44.05,58.56,18.6,19.34,1095.6,3.33,2.86,0.0,0.0,6.7,3.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223807.65+241131.3,339.5318689,24.1920509,1.105,MDQW,,,,,59880.1,1784.3,759.5,35.84,54.29,42.23,52.41,1074.1,2.73,3.24,0.0,0.0,6.3,5.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223812.87+274952.7,339.5536403,27.8313255,0.835,M,Blazar,CV/Nova,0.348,0.035,58795.6,1.6,2.8,28.64,40.11,132.99,231.21,235.2,5.54,6.18,5.0,4.0,77.8,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J223812.90-014056.9,339.5537427,-1.6824983,1.872,MDQW,,,,,58572.3,150.9,262.3,30.3,47.15,18.7,20.78,715.0,2.35,2.37,0.0,0.0,-2.9,5.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223816.91+193139.3,339.5704643,19.527601,2.075,MQW,,,,,59890.4,4000.0,21.3,19.91,22.59,19.4,21.58,1081.0,2.7,3.09,0.0,0.0,-0.2,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J223823.66-011643.7,339.5986006,-1.2788253,0.131,M,,,,,59969.6,40.5,8.4,86.83,233.43,158.82,118.73,184.2,3.22,5.77,4.0,2.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J223827.53+351400.6,339.6147028,35.2335029,2.5,MQW,,,,,59376.7,4000.0,361.5,16.63,24.4,25.87,27.98,1095.5,2.93,2.63,0.0,0.0,9.8,4.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223839.90+005401.6,339.6662361,0.9004603,1.397,MD,,,,,59952.0,240.7,26.0,15.01,22.22,17.66,10.4,211.3,3.57,5.86,2.0,2.0,-14.6,20.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J223842.84+040804.2,339.6785135,4.1345203,1.253,MDLQW,,,,,58781.2,140.6,266.0,22.79,31.72,11.57,14.63,187.3,3.54,4.01,3.0,2.0,28.3,31.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J223853.95-055438.7,339.7247956,-5.9107622,1.2,MDQW,,QSO,0.106,0.064,58851.0,131.6,226.0,25.65,28.33,36.11,29.16,347.0,3.0,3.51,0.0,0.0,9.6,24.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J223856.08+043301.9,339.7336803,4.5505525,1.213,MDW,,,,,58770.8,33.7,82.7,24.06,39.3,11.69,16.12,1034.7,2.21,2.78,0.0,0.0,11.8,4.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
J223906.11+025124.8,339.7754505,2.8569057,0.114,M,,,,,59208.2,9.2,10.7,97.74,271.69,51.43,53.27,181.2,5.32,3.06,0.0,2.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
J223918.45-083728.1,339.8268674,-8.6244928,1.362,MDQW,,,,,59464.4,202.8,217.7,61.32,79.25,21.02,21.86,326.0,2.79,2.74,0.0,0.0,6.1,7.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J223919.90+225715.8,339.8329345,22.9543877,1.446,MDW,,,,,59309.1,7.0,55.1,10.89,16.25,36.92,18.89,247.2,4.08,7.23,0.0,3.0,13.3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J223937.98+195841.2,339.9082524,19.9781159,1.478,M,,,,,58601.5,2.4,185.0,13.19,20.44,10.53,12.5,193.3,4.61,8.28,2.0,1.0,-0.9,5.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J223957.52+322556.7,339.9896793,32.4324205,1.904,MQ,,AGN,0.723,0.126,58387.6,275.0,398.3,14.9,18.55,11.6,13.35,207.4,3.39,4.24,1.0,1.0,-14.4,54.0,65.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
J224013.82+321647.0,340.0575765,32.2797324,1.411,MW,,QSO,0.261,0.306,60316.2,4000.0,202.5,80.14,154.51,15.41,22.35,159.3,3.78,3.2,0.0,0.0,3.0,78.0,85.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
J224014.92+221512.2,340.0621624,22.2533951,0.732,MQW,,AGN,0.484,0.153,59149.4,1.6,0.0,38.78,45.97,121.21,11.1,178.3,2.6,2.02,0.0,3.0,-11.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
J224017.54+170335.5,340.0730939,17.0598754,1.643,MDLQW,,,,,60406.7,1.8,819.0,45.81,65.41,26.94,57.04,1081.0,2.79,4.65,0.0,0.0,38.5,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J224031.52+225510.9,340.1313261,22.9196976,1.726,M,,,,,59149.8,3.0,0.4,12.36,14.15,83.59,19.78,206.9,7.34,6.09,1.0,1.0,98.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J224040.29+165449.1,340.1678954,16.9136426,1.048,M,,,,,59830.5,624.3,275.0,9.64,17.05,9.17,6.41,238.2,3.18,4.21,2.0,5.0,14.0,74.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
J224042.11+354753.9,340.1754728,35.7983255,1.29,MQ,,QSO,0.023,0.258,58360.9,298.2,293.4,121.85,207.65,47.81,49.76,158.3,2.96,2.92,0.0,0.0,65.7,69.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
J224053.46+214328.2,340.2227678,21.7245038,0.768,MDQW,,QSO,0.548,0.162,60598.8,331.1,318.3,38.52,40.95,26.84,31.06,172.3,3.32,5.57,0.0,0.0,5.1,38.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
J224053.93+212011.8,340.2246908,21.3366131,1.03,MD,,Blazar,0.052,0.118,58428.0,118.7,4000.0,27.65,38.22,21.43,22.93,189.3,4.19,4.17,1.0,0.0,21.6,39.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J224056.88+294333.8,340.2370167,29.726075,2.979,M,,,,,59309.5,10.3,56.9,8.32,10.94,21.51,28.18,313.1,4.08,7.41,1.0,0.0,43.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J224058.31-005339.7,340.2429493,-0.894381,1.048,MDQW,,QSO,0.082,0.133,59971.1,37.8,4.7,42.33,67.92,160.59,50.94,184.2,2.04,2.18,0.0,0.0,7.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
J224101.66-080741.9,340.2569,-8.12831,0.032,M,,,,,58446.2,6.1,5.9,748.11,1819.38,1483.57,1364.6,187.3,6.37,3.08,2.0,1.0,48.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J224102.02+273259.4,340.2584361,27.5498374,0.494,MQW,,Blazar,0.087,0.06,58930.7,243.3,121.7,274.16,250.96,216.98,200.9,151.3,2.03,2.1,0.0,0.0,66.2,61.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
J224107.58+321011.0,340.2815866,32.1697312,0.025,M,,,,,58435.6,0.0,2.4,1670.25,3511.12,253.57,457.12,158.3,4.02,3.32,4.0,3.0,8.7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J224107.78+265925.2,340.2823997,26.9903322,1.845,MQW,,AGN,0.431,0.563,59303.2,266.3,88.8,34.74,39.78,22.01,20.34,173.4,2.58,4.23,1.0,0.0,4.4,59.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224123.53+294247.6,340.3480571,29.713242,0.5,MQ,Blazar,SLSN,0.033,0.074,59056.3,15.4,68.9,56.15,55.03,55.72,66.81,164.3,3.78,3.84,0.0,12.0,8.2,25.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J224132.66-043428.1,340.3860975,-4.57449,0.218,MDLQW,,,,,59436.7,3.0,16.8,155.87,186.03,28.95,28.05,712.1,2.36,2.5,0.0,0.0,-8.6,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
J224134.85+280256.6,340.3951932,28.0490743,0.478,MDQW,,QSO,0.0,0.139,60287.4,4000.0,434.3,311.59,284.58,119.19,102.56,1088.0,2.84,2.89,0.0,0.0,-4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J224147.23+225747.5,340.4467951,22.9632189,0.949,MQW,,,,,59078.4,889.0,14.6,26.04,37.08,28.49,34.58,1074.1,2.53,2.95,0.0,0.0,1.8,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J224148.43+273951.6,340.4517785,27.664344,0.633,MQW,,QSO,0.036,0.09,58723.0,337.7,169.3,84.77,83.34,36.91,31.95,1088.0,1.91,1.92,0.0,0.0,11.4,14.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
J224155.22+315339.9,340.4800767,31.8944232,1.893,MDQW,,,,,58394.6,394.0,135.3,25.22,29.31,16.55,14.24,167.3,4.16,2.86,1.0,0.0,35.7,100.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224201.25+270321.2,340.5052024,27.0559141,1.702,MQW,,,,,59249.3,437.0,207.4,47.96,55.9,128.04,92.79,1094.9,2.56,3.34,0.0,0.0,4.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J224204.64+143929.1,340.5193175,14.658099,0.59,MDLQW,,AGN,0.129,0.031,58854.1,185.2,273.9,24.78,27.45,39.32,34.94,206.2,3.42,3.56,0.0,0.0,0.5,47.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224220.42-101545.3,340.5851005,-10.2625846,0.235,M,,AGN,0.449,0.188,59520.2,96.3,207.1,30.3,73.87,24.16,22.65,187.3,3.45,3.75,0.0,0.0,1.5,40.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224221.48-035458.3,340.5894816,-3.9162101,3.16,MQW,,,,,58608.0,301.4,4000.0,208.21,324.0,22.15,34.76,712.1,3.96,2.65,0.0,0.0,-5.5,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
J224230.28+241810.5,340.6261589,24.3029357,0.747,MDQW,,,,,59083.4,1226.4,17.8,30.74,30.51,40.37,49.48,1074.1,2.69,3.54,0.0,0.0,-1.3,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J224234.15+312301.5,340.6422812,31.3837718,0.962,MDQW,,,,,59913.5,1968.3,739.9,22.24,29.93,23.52,25.83,1088.0,2.57,2.51,0.0,0.0,5.7,4.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J224239.21+011805.8,340.6633855,1.3016241,0.107,MDLQ,,AGN,0.573,0.013,58451.2,233.5,366.3,119.36,255.91,34.18,38.17,181.2,4.65,4.1,0.0,5.0,9.3,64.0,71.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
J224256.58+010516.1,340.7357302,1.0878154,0.071,MD,,,,,59540.4,1.6,0.1,96.97,170.84,286.4,498.77,181.2,4.67,3.74,6.0,8.0,8.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
J224303.45+003301.1,340.7643706,0.5503238,0.114,MD,,,,,60271.9,1.1,7.2,67.08,143.47,39.52,191.41,187.3,3.55,4.46,3.0,7.0,10.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J224343.60+223911.1,340.9316461,22.6530965,1.415,MQW,,QSO,0.61,0.15,59302.6,2.4,32.8,40.79,62.73,14.71,24.38,160.3,3.36,4.83,0.0,1.0,23.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J224345.15+355310.8,340.9381319,35.8863552,1.3,M,,SN,0.238,2.824,58446.0,198.4,285.6,26.53,41.08,9.27,12.55,172.2,2.57,3.76,2.0,4.0,14.4,63.0,68.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
J224405.56+322350.6,341.0231753,32.3973903,2.175,MDW,,QSO,0.407,0.197,58268.6,521.9,10.5,13.53,19.38,17.86,20.13,209.3,5.3,4.33,1.0,2.0,58.1,98.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J224412.73+405713.6,341.0530476,40.9537839,1.171,MQ,Blazar,Blazar,0.449,0.012,58284.7,39.7,6.8,109.8,178.78,690.59,1232.93,192.2,5.1,5.55,0.0,0.0,168.4,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224417.79+021033.3,341.0741098,2.1759385,0.686,MDW,,AGN,0.051,0.061,58603.5,232.6,85.3,22.8,27.62,25.62,31.99,223.3,3.26,3.21,0.0,0.0,2.8,31.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224420.68+262230.3,341.0861537,26.3750959,1.006,MQ,,QSO,0.526,0.279,59125.1,0.0,2.2,29.39,37.85,43.56,16.47,174.2,3.0,1.73,0.0,0.0,-11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J224420.80-005257.3,341.0866735,-0.8825911,0.085,M,,,,,58476.3,3.8,2.3,80.43,183.85,171.63,0.0,187.3,5.04,3.26,0.0,1.0,7.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
J224422.05-223909.6,341.0918684,-22.652692,0.45,MQW,,asteroid,1.0,0.104,60602.5,8.3,233.5,114.79,114.0,45.67,43.73,1097.0,3.12,2.77,0.0,0.0,11.4,21.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J224435.50+050612.5,341.147901,5.1034958,2.005,M,,,,,58412.4,184.9,38.2,8.4,8.63,14.64,20.92,382.9,2.86,3.32,0.0,0.0,27.3,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224436.70+250342.6,341.1529308,25.0618475,0.65,MQW,Blazar,Blazar,0.536,0.126,58996.1,153.4,9.4,85.77,135.22,124.39,104.86,151.3,2.91,3.02,0.0,0.0,-16.3,44.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224438.59+244713.8,341.1607775,24.7871797,1.199,MD,,,,,60003.6,510.1,65.7,10.97,19.11,4.72,10.64,190.3,3.49,4.98,3.0,0.0,4.0,37.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J224441.96-091504.1,341.1748306,-9.2511614,0.075,M,,,,,58861.1,0.0,14.5,115.52,346.26,91.03,225.69,195.2,4.23,5.75,4.0,2.0,40.1,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J224447.30+205752.3,341.197076,20.9645286,1.246,MDQW,,,,,58797.2,0.6,149.8,42.22,52.2,13.5,16.18,1074.1,1.49,1.53,0.0,0.0,13.5,13.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
J224455.38+221916.9,341.2307487,22.3213776,0.638,M,,,,,59316.2,22.5,59.2,11.01,14.73,44.83,19.33,252.2,3.76,6.32,4.0,2.0,31.6,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J224502.06+134219.2,341.2585688,13.7053597,2.794,MQ,,QSO,0.006,0.16,58381.5,53.6,105.7,207.64,235.29,35.88,32.12,1074.1,2.13,1.84,0.0,0.0,0.9,9.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
J224518.73+322950.4,341.3280323,32.4973337,2.363,MQ,,,,,58771.1,0.0,2.9,18.51,24.3,21.06,12.21,167.6,5.07,3.94,3.0,5.0,38.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J224525.09+294410.8,341.3545365,29.7363482,0.121,M,,bogus,0.604,1.547,58435.1,34.0,1.2,121.8,317.14,32.56,47.04,151.3,4.36,3.88,3.0,6.0,11.2,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
J224525.17+033452.8,341.3548747,3.5813551,0.53,MQW,,,,,58806.2,65.6,246.8,125.06,138.54,56.35,50.95,715.0,4.06,2.71,0.0,0.0,0.6,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J224537.31+022604.1,341.4054475,2.4344751,1.005,MDQ,,,,,59050.9,19.8,1331.8,25.31,38.47,10.56,15.05,715.0,2.41,2.28,0.0,0.0,6.3,6.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J224552.85+284819.5,341.470202,28.8054326,1.844,MQ,,QSO,0.526,0.472,58434.1,103.2,207.0,37.57,42.48,13.38,12.38,181.2,3.36,3.6,0.0,1.0,70.8,50.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J224553.65+050056.9,341.4735601,5.0158216,1.091,MQW,Blazar,QSO,0.305,0.274,59135.6,1.7,2.6,124.22,165.77,66.04,136.71,200.2,2.78,5.46,0.0,1.0,222.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224556.51+250401.5,341.4854463,25.0670861,1.758,MDQW,,,,,59484.0,4000.0,239.5,43.55,55.32,28.89,36.48,627.7,3.07,4.03,0.0,0.0,-4.0,13.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J224601.02+123205.4,341.5042558,12.5348328,0.252,MLQW,,Blazar,0.425,0.081,58930.4,56.1,166.5,42.85,65.22,73.07,72.12,207.3,4.12,4.6,0.0,0.0,9.9,20.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224604.97-020400.8,341.5207187,-2.0669016,1.0,MW,,AGN,0.724,0.11,58802.5,106.3,94.8,18.49,21.07,17.32,22.3,217.3,3.54,3.78,1.0,0.0,1.4,12.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J224618.23-120651.2,341.5759662,-12.1142434,0.63,MDQW,Blazar,CV/Nova,0.243,0.048,59931.7,0.3,3.5,695.43,687.42,408.25,166.53,195.2,1.08,1.58,0.0,0.0,28.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
